Time(s),Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular Momentum X (dps),Angular Momentum Y (dps),Angular Momentum Z (dps)
3.993389,0.005249,0.996826,-0.117432,0.392914,0.000000,-1.148224
3.993537,0.014282,0.997803,-0.113159,-1.564026,0.392914,0.762939
3.993683,0.016724,0.999512,-0.114868,1.564026,-1.579285,-0.766754
3.993830,0.009277,0.992676,-0.118652,0.000000,0.000000,-1.148224
3.993978,0.014648,0.993042,-0.117554,-1.956940,0.785828,-0.766754
3.994124,0.016968,0.995605,-0.118530,1.174927,-0.396729,1.144409
3.994271,0.010986,0.996216,-0.118774,0.000000,-0.789642,-2.292633
3.994419,0.014526,1.001709,-0.118286,-3.131866,1.968384,3.051758
3.994566,0.014893,0.998779,-0.119263,3.131866,-1.972198,-3.437042
3.994712,0.017700,0.988525,-0.113770,-1.174927,0.000000,-0.766754
3.994859,0.016357,0.996094,-0.115967,0.782013,0.000000,0.381470
3.995006,0.011353,1.004395,-0.120850,0.000000,0.392914,-0.385284
3.995153,0.016479,0.994995,-0.120850,0.392914,-1.972198,-1.148224
3.995300,0.013672,0.996338,-0.122314,-0.782013,0.392914,0.381470
3.995447,0.011597,0.998413,-0.116333,0.782013,0.785828,-0.385284
3.995594,0.011108,0.997070,-0.117065,-2.349854,-0.789642,-1.148224
3.995741,0.007324,1.000854,-0.121216,1.956940,0.000000,-0.766754
3.995888,0.009766,1.002319,-0.115356,-2.738953,0.392914,0.762939
3.996035,0.015381,1.000977,-0.115356,4.695892,-2.368927,-2.292633
3.996182,0.012817,0.997437,-0.118042,-3.520966,1.182556,1.525879
3.996328,0.009155,1.001587,-0.118896,1.174927,0.000000,-1.911163
3.996475,0.015015,0.998413,-0.117432,1.956940,-1.579285,0.000000
3.996622,0.018188,0.997803,-0.113892,-3.131866,-0.396729,0.381470
3.996770,0.019287,0.999878,-0.114502,-0.392914,1.575470,-1.148224
3.996916,0.017090,0.995728,-0.113159,0.392914,-0.396729,0.762939
3.997063,0.011353,0.990234,-0.112305,1.956940,-2.761841,-2.674103
3.997210,0.009766,0.992432,-0.115845,-1.564026,1.968384,0.762939
3.997357,0.013672,0.998413,-0.120239,0.782013,1.575470,0.000000
3.997505,0.015015,0.993530,-0.121826,0.000000,-3.551483,-0.766754
3.997652,0.020020,1.001587,-0.121094,0.392914,0.000000,-1.529694
3.997798,0.021240,1.005493,-0.113281,-2.738953,1.575470,0.762939
3.997945,0.012329,0.999146,-0.111328,1.174927,0.785828,0.000000
3.998092,0.013672,0.997925,-0.113159,-1.174927,-3.154755,0.381470
3.998239,0.015015,0.998779,-0.112305,3.913879,1.182556,-3.055573
3.998386,0.011230,0.996216,-0.115967,-3.520966,0.392914,1.144409
3.998533,0.011230,0.997070,-0.120239,2.349854,-1.579285,-0.385284
3.998680,0.015381,1.003052,-0.117920,-1.174927,0.785828,-1.911163
3.998827,0.015625,1.003418,-0.117676,-0.782013,1.182556,1.525879
3.998974,0.011963,1.000122,-0.115967,-2.349854,-1.579285,-0.766754
3.999118,0.017334,0.993530,-0.112915,1.956940,1.575470,0.762939
3.999269,0.017578,0.996216,-0.119263,1.174927,-3.551483,-3.055573
3.999415,0.013672,0.994873,-0.120117,-1.174927,4.730225,1.907349
3.999562,0.009766,0.987793,-0.121216,0.782013,-4.337311,-1.529694
3.999709,0.012573,0.993530,-0.123169,0.392914,1.968384,-0.385284
3.999856,0.014771,0.998901,-0.120850,-2.349854,0.000000,-0.766754
4.000003,0.016235,0.996094,-0.117676,1.174927,-1.972198,0.762939
4.000277,0.007568,1.003662,-0.117920,0.782013,0.000000,1.525879
4.000444,0.018311,0.995483,-0.109131,-0.782013,1.182556,0.000000
4.000590,0.017090,0.998657,-0.112183,0.392914,-2.368927,-2.292633
4.000737,0.011108,0.997314,-0.115601,2.738953,0.785828,-1.148224
4.000884,0.011719,0.994385,-0.115723,-4.306793,-0.789642,1.144409
4.001031,0.013794,0.992920,-0.114990,1.956940,-0.396729,-1.148224
4.001178,0.011719,0.994629,-0.112915,-0.782013,1.182556,0.762939
4.001325,0.015625,1.002319,-0.116333,0.782013,0.785828,0.000000
4.001472,0.015503,0.997681,-0.121460,-1.956940,-1.186371,-1.529694
4.001619,0.014893,0.991089,-0.121948,3.131866,-0.789642,-0.766754
4.001766,0.015869,0.990967,-0.112915,-0.392914,0.000000,0.000000
4.001909,0.008301,0.999756,-0.112915,0.000000,-0.789642,0.762939
4.002059,0.016235,1.001709,-0.116699,-1.956940,-0.396729,-1.529694
4.002207,0.012329,1.001709,-0.117798,1.174927,0.392914,-0.766754
4.002354,0.006470,1.003052,-0.114502,-1.174927,0.785828,0.762939
4.002508,0.011963,1.002075,-0.114624,1.564026,-1.186371,-2.674103
4.002648,0.012939,1.006104,-0.118774,-0.392914,-1.579285,1.907349
4.002794,0.011108,1.000977,-0.119263,-0.782013,1.968384,-2.292633
4.002941,0.012329,0.998901,-0.116943,2.349854,-2.368927,1.525879
4.003088,0.014893,1.002686,-0.115967,-2.349854,1.968384,-0.385284
4.003235,0.018311,0.999756,-0.115967,0.000000,-1.186371,-0.385284
4.003382,0.017090,0.991211,-0.111328,0.782013,0.000000,-0.385284
4.003529,0.013550,0.999146,-0.118530,0.000000,1.182556,-0.766754
4.003676,0.008789,1.005249,-0.122925,0.392914,-0.789642,0.381470
4.003823,0.009521,0.998535,-0.113525,0.000000,0.000000,0.381470
4.003970,0.015137,0.993652,-0.114136,-0.782013,-0.396729,-1.148224
4.004117,0.014282,0.989502,-0.116089,2.349854,-1.972198,-0.766754
4.004264,0.013672,0.995605,-0.116943,-1.956940,1.182556,0.000000
4.004411,0.012573,0.995483,-0.117676,0.392914,-0.396729,0.381470
4.004558,0.008789,0.995605,-0.116699,-1.174927,1.575470,-1.529694
4.004705,0.011597,0.998047,-0.118896,0.782013,-2.761841,-0.385284
4.004852,0.010254,0.995117,-0.120972,1.174927,1.182556,0.000000
4.004997,0.009155,0.994751,-0.120483,-1.564026,-0.396729,-1.529694
4.005145,0.010376,0.995605,-0.117554,1.174927,-0.789642,1.907349
4.005293,0.012939,0.996216,-0.118164,0.000000,0.392914,-1.529694
4.005451,0.014282,0.998779,-0.116089,0.782013,-1.186371,-1.148224
4.005598,0.010864,1.000122,-0.120605,-1.174927,0.392914,0.000000
4.005742,0.013550,0.999512,-0.122314,1.174927,0.000000,-0.385284
4.005880,0.012939,0.997314,-0.120850,-0.782013,2.758026,0.381470
4.006027,0.010742,0.997314,-0.121948,1.174927,-4.734039,-0.766754
4.006175,0.012207,1.000488,-0.118652,0.000000,1.182556,-1.911163
4.006321,0.010376,1.000000,-0.114868,-0.392914,-1.972198,-1.148224
4.006468,0.007690,0.998169,-0.112671,0.392914,1.182556,1.525879
4.006615,0.010742,0.993408,-0.117188,-0.392914,1.575470,-0.766754
4.006763,0.011353,0.993774,-0.117188,1.564026,-1.579285,-1.148224
4.006920,0.020996,1.001343,-0.115479,-1.564026,1.182556,0.000000
4.007055,0.027832,1.002075,-0.116211,-0.392914,-0.396729,0.000000
4.007202,0.015991,1.001099,-0.113403,0.000000,0.000000,-0.385284
4.007349,0.012085,0.995605,-0.115845,0.782013,-1.579285,-0.766754
4.007496,0.011963,0.994995,-0.118530,1.174927,-2.761841,-0.385284
4.007643,0.012695,1.000488,-0.118652,-0.392914,1.575470,-1.148224
4.007790,0.016968,0.995728,-0.117554,-1.174927,1.575470,0.381470
4.007937,0.017090,0.996338,-0.118896,1.956940,-1.579285,-0.766754
4.008084,0.016357,0.999146,-0.119263,-1.174927,-0.789642,-1.148224
4.008231,0.019531,0.999268,-0.117676,0.782013,1.575470,1.144409
4.008378,0.015503,0.995972,-0.118774,-0.782013,-0.789642,-1.911163
4.008525,0.004639,0.997925,-0.114014,-1.564026,0.000000,1.907349
4.008672,0.010742,1.003052,-0.113770,2.349854,-2.761841,-4.199982
4.008819,0.009155,1.000244,-0.116333,-2.349854,1.575470,2.288818
4.008965,0.012817,1.001587,-0.118286,1.174927,-0.789642,-1.911163
4.009112,0.013916,1.001343,-0.120605,-1.564026,0.785828,1.525879
4.009260,0.009888,0.999390,-0.119873,1.564026,0.785828,-1.911163
4.009406,0.012573,0.997070,-0.119507,-1.564026,-0.789642,0.000000
4.009553,0.016235,0.994507,-0.119019,1.956940,-1.972198,-1.911163
4.009700,0.015259,0.999268,-0.122803,-1.564026,1.182556,1.144409
4.009847,0.011841,0.996704,-0.123779,-1.564026,-0.396729,-0.385284
4.009994,0.016602,0.995117,-0.123047,3.131866,-1.579285,-0.766754
4.010141,0.014282,1.000122,-0.121704,-2.346039,1.575470,0.762939
4.010288,0.013428,1.001221,-0.117065,1.567841,-0.789642,-1.911163
4.010438,0.015869,0.999023,-0.117065,0.000000,-1.186371,-0.385284
4.010585,0.017212,1.001831,-0.117310,0.782013,3.940582,-0.766754
4.010725,0.018433,0.998413,-0.117188,-1.174927,-3.944397,0.381470
4.010877,0.018188,0.992554,-0.120483,0.392914,1.575470,-0.766754
4.011024,0.009766,0.992432,-0.121704,-0.782013,-2.368927,-0.385284
4.011168,0.012329,0.994141,-0.119751,0.000000,0.392914,1.144409
4.011317,0.012817,1.001831,-0.117920,0.392914,-0.396729,-1.911163
4.011464,0.010498,0.999023,-0.116577,1.567841,1.575470,0.000000
4.011611,0.013672,0.995850,-0.118530,-1.174927,0.785828,-0.766754
4.011758,0.018921,1.000854,-0.121948,1.174927,-0.789642,0.000000
4.011905,0.016479,1.003418,-0.116089,0.782013,-0.396729,-0.766754
4.012052,0.011963,1.006226,-0.115356,-2.738953,0.000000,1.525879
4.012199,0.013794,1.000000,-0.120239,0.392914,-3.154755,-2.674103
4.012346,0.011475,0.994385,-0.118286,0.392914,0.785828,0.000000
4.012493,0.012573,0.997925,-0.118530,0.782013,0.392914,0.000000
4.012728,0.014404,0.998291,-0.116455,1.174927,-0.396729,-3.437042
4.012940,0.012573,1.005371,-0.117920,0.392914,0.392914,1.144409
4.013090,0.009521,0.994263,-0.119751,-1.564026,-0.396729,-0.385284
4.013228,0.012329,0.992432,-0.120361,0.000000,-0.396729,-1.148224
4.013374,0.018066,1.000977,-0.117554,-0.389099,-2.761841,0.381470
4.013522,0.017578,1.000122,-0.115356,0.392914,1.182556,-0.766754
4.013669,0.015015,0.998901,-0.116699,0.392914,1.575470,1.907349
4.013815,0.009521,0.997314,-0.117065,0.782013,-0.396729,-4.199982
4.013963,0.015259,0.992676,-0.115112,-0.782013,1.968384,2.288818
4.014131,0.020996,0.992310,-0.114258,2.349854,-2.368927,0.381470
4.014257,0.015869,0.997803,-0.118896,-3.131866,-0.789642,-3.818512
4.014403,0.019409,0.998413,-0.120972,-1.564026,1.182556,3.433228
4.014550,0.011963,0.996826,-0.114380,3.524780,-2.368927,-3.437042
4.014697,0.010620,0.998291,-0.115356,-1.956940,1.968384,1.525879
4.014844,0.020386,1.002441,-0.116577,1.956940,-1.579285,-1.529694
4.014991,0.017944,0.998413,-0.115356,-2.738953,3.150940,1.144409
4.015138,0.007446,0.996826,-0.116699,3.131866,-2.368927,-1.529694
4.015285,0.012695,0.998901,-0.117798,-1.956940,1.182556,-1.148224
4.015432,0.020020,0.995117,-0.118774,0.392914,-3.551483,-0.766754
4.015579,0.015259,1.000488,-0.119751,-0.782013,1.968384,1.144409
4.015726,0.012207,1.000732,-0.117798,0.782013,-2.368927,-1.529694
4.015873,0.012207,0.991455,-0.119141,-0.389099,0.785828,-0.766754
4.016020,0.011841,0.995483,-0.119507,1.174927,1.182556,0.381470
4.016167,0.013428,0.995850,-0.119019,-1.174927,0.785828,1.144409
4.016314,0.009521,0.996094,-0.117798,0.000000,-0.396729,-1.529694
4.016461,0.012695,1.003174,-0.118042,0.000000,-0.789642,-1.529694
4.016608,0.018311,0.999146,-0.118652,0.392914,-1.186371,1.907349
4.016755,0.011841,0.998291,-0.120850,-1.956940,-1.579285,-2.292633
4.016899,0.010620,1.000000,-0.119751,2.738953,0.000000,-1.911163
4.017048,0.013916,1.002808,-0.116821,-1.564026,0.785828,1.907349
4.017195,0.014893,0.998657,-0.118896,1.567841,1.182556,-1.911163
4.017342,0.014404,0.997070,-0.118896,-1.174927,0.000000,-0.385284
4.017490,0.013306,1.004517,-0.117554,1.174927,-0.396729,0.000000
4.017636,0.009277,1.003418,-0.118164,-1.564026,-0.396729,0.381470
4.017783,0.019287,0.998779,-0.119995,-0.389099,0.392914,0.381470
4.017930,0.019775,0.998779,-0.120239,-0.782013,-2.368927,-2.292633
4.018077,0.011963,0.999756,-0.119019,1.956940,1.182556,-0.385284
4.018224,0.011353,0.999023,-0.114624,0.392914,-0.789642,-0.766754
4.018371,0.014648,1.002197,-0.116699,-1.174927,0.785828,0.000000
4.018518,0.019531,1.002075,-0.117065,1.567841,0.392914,-1.529694
4.018665,0.014160,1.002197,-0.114502,-1.564026,0.000000,0.762939
4.018812,0.015991,1.002808,-0.113525,-0.389099,0.392914,0.762939
4.018959,0.012207,1.001099,-0.116089,1.956940,-3.551483,-2.674103
4.019106,0.009033,1.001587,-0.114502,-1.956940,1.182556,1.525879
4.019253,0.005859,0.998169,-0.113159,0.000000,-0.789642,-0.766754
4.019399,0.007568,0.993774,-0.115845,1.174927,1.182556,0.000000
4.019546,0.015625,0.994751,-0.116333,0.000000,0.000000,-1.911163
4.019693,0.016846,0.995605,-0.117920,-0.782013,-0.396729,0.381470
4.019840,0.013916,0.992065,-0.111206,0.392914,0.392914,0.000000
4.019987,0.011475,0.996582,-0.111572,-1.564026,-1.186371,0.000000
4.020134,0.016479,1.004639,-0.114136,2.738953,-0.789642,-1.911163
4.020281,0.014038,0.998413,-0.117188,-0.782013,-0.789642,0.381470
4.020428,0.013184,0.995117,-0.114014,-0.782013,1.575470,-0.385284
4.020575,0.018921,0.999023,-0.113770,1.567841,-1.579285,-1.148224
4.020722,0.015747,0.997559,-0.121216,0.392914,1.968384,0.762939
4.020869,0.015259,1.001099,-0.119141,-1.956940,-0.396729,-1.529694
4.021016,0.017212,1.000122,-0.121704,0.782013,-0.789642,0.000000
4.021176,0.007690,0.996094,-0.123291,-0.782013,0.000000,0.381470
4.021310,0.005127,0.996826,-0.118652,-0.389099,-1.579285,-0.766754
4.021457,0.010132,0.998169,-0.115601,1.174927,0.000000,-0.385284
4.021604,0.009521,1.002563,-0.118042,0.392914,2.758026,-0.766754
4.021751,0.012329,0.998413,-0.114746,0.392914,-1.186371,0.000000
4.021898,0.019165,0.996460,-0.111328,0.000000,-0.396729,-1.148224
4.022045,0.018799,1.001221,-0.116333,-1.174927,-0.396729,-0.385284
4.022192,0.019775,0.995483,-0.117920,0.000000,0.392914,-0.385284
4.022336,0.020386,0.999634,-0.114136,0.000000,-1.579285,0.762939
4.022486,0.016235,1.005005,-0.117676,0.392914,0.000000,-1.529694
4.022633,0.011841,1.001099,-0.118774,0.000000,0.392914,-0.385284
4.022779,0.010620,1.000610,-0.115112,0.782013,-1.579285,-0.766754
4.022926,0.018921,0.996460,-0.116821,-0.389099,0.785828,-0.766754
4.023073,0.018555,0.995605,-0.117432,0.782013,1.575470,0.762939
4.023220,0.013184,0.994873,-0.116455,-2.738953,-1.972198,-0.385284
4.023367,0.015015,0.995850,-0.119019,0.000000,1.182556,0.381470
4.023514,0.015869,0.994385,-0.121704,3.524780,-2.368927,-1.148224
4.023661,0.015503,0.997192,-0.118652,-3.913879,0.392914,-0.766754
4.023808,0.017822,0.999390,-0.115601,1.956940,0.785828,0.381470
4.023955,0.018433,0.996338,-0.119141,1.956940,-1.972198,-1.529694
4.024102,0.013184,0.995605,-0.117432,-0.782013,-1.186371,-0.385284
4.024249,0.015381,0.995239,-0.116455,-2.346039,3.150940,0.381470
4.024396,0.018921,0.992554,-0.119385,2.349854,-1.186371,0.381470
4.024543,0.012573,0.999146,-0.117310,-1.956940,-1.186371,-0.385284
4.024690,0.015991,1.000977,-0.115112,1.956940,0.392914,-2.292633
4.024837,0.012573,0.995605,-0.116455,-1.564026,-1.186371,-0.385284
4.024984,0.010254,0.994263,-0.117188,0.782013,1.968384,0.381470
4.025130,0.013794,0.998657,-0.116821,0.000000,-1.972198,-1.148224
4.025277,0.006104,1.004761,-0.118774,0.000000,-0.789642,1.144409
4.025424,0.005859,0.994873,-0.117554,-0.782013,0.392914,-2.292633
4.025571,0.015381,0.992554,-0.115356,0.782013,0.392914,0.381470
4.025718,0.017944,0.994507,-0.113892,-1.564026,-1.972198,0.381470
4.025865,0.012695,0.990356,-0.112061,0.782013,0.392914,-2.292633
4.026012,0.011963,0.994751,-0.116089,0.782013,0.785828,1.907349
4.026159,0.014771,0.996948,-0.116943,0.392914,-2.761841,-2.674103
4.026306,0.016968,1.000977,-0.117310,-1.174927,2.365112,0.381470
4.026457,0.015625,1.002319,-0.116821,1.174927,3.150940,-0.766754
4.026600,0.009888,0.995728,-0.117065,0.000000,-4.337311,0.000000
4.026747,0.008667,1.001343,-0.118042,-0.782013,0.000000,0.381470
4.026894,0.011353,1.002441,-0.117188,1.567841,0.000000,-3.437042
4.027041,0.011841,0.998779,-0.118652,-1.956940,1.182556,1.907349
4.027188,0.016235,1.003418,-0.120850,0.782013,-1.579285,0.762939
4.027335,0.006714,1.001953,-0.119141,-0.389099,2.365112,-2.292633
4.027482,0.017700,1.001221,-0.114624,0.000000,-1.186371,-0.766754
4.027629,0.012329,1.000488,-0.119141,-0.389099,0.392914,1.144409
4.027773,0.008667,0.994751,-0.116577,-0.389099,-2.761841,-1.911163
4.027922,0.012817,0.997070,-0.116089,0.000000,2.758026,0.000000
4.028070,0.012207,0.997681,-0.120605,1.174927,-4.337311,0.000000
4.028216,0.015015,0.998901,-0.119873,-2.738953,3.547668,0.000000
4.028363,0.018311,0.995483,-0.118530,3.913879,-2.368927,-1.148224
4.028510,0.025635,0.994995,-0.116333,-1.174927,1.575470,-0.385284
4.028658,0.011963,1.002197,-0.116577,-0.782013,0.785828,-0.766754
4.028804,0.014648,0.997803,-0.116089,0.000000,-1.186371,0.000000
4.028951,0.011719,0.997437,-0.119507,-0.392914,-0.396729,-0.766754
4.029098,0.009888,0.999390,-0.119385,-0.392914,0.000000,0.762939
4.029245,0.014282,0.998047,-0.116943,-0.392914,-0.789642,-1.911163
4.029392,0.013672,0.996948,-0.117676,3.131866,-0.789642,-0.766754
4.029539,0.014038,0.996704,-0.118408,-2.738953,2.758026,1.907349
4.029686,0.014160,0.995728,-0.118408,0.392914,-2.761841,-1.911163
4.029833,0.009521,0.998291,-0.116333,-0.392914,1.968384,-1.148224
4.029980,0.014160,0.998535,-0.118042,-0.392914,-0.396729,0.762939
4.030127,0.016846,1.000610,-0.116089,-0.392914,-2.368927,-1.529694
4.030274,0.010010,1.001465,-0.114868,1.174927,0.785828,1.907349
4.030421,0.013306,0.996460,-0.115112,0.782013,0.000000,-1.529694
4.030568,0.015137,0.999512,-0.114990,0.392914,-1.579285,-1.911163
4.030715,0.020752,0.997314,-0.117554,0.000000,0.000000,1.144409
4.030862,0.019531,0.999756,-0.118774,-1.174927,1.575470,-0.766754
4.031008,0.017334,0.999634,-0.117554,-0.782013,-0.789642,-0.385284
4.031155,0.021606,0.998291,-0.118164,-0.782013,0.392914,-0.766754
4.031303,0.018188,0.998901,-0.119995,0.782013,-0.789642,0.000000
4.031449,0.010620,0.998291,-0.123047,-0.392914,-0.789642,-0.766754
4.031596,0.008057,0.999023,-0.120605,0.000000,0.785828,-0.766754
4.031743,0.014038,0.997925,-0.117554,1.174927,-1.186371,-0.385284
4.031890,0.019043,0.997070,-0.114258,-1.174927,1.968384,-0.766754
4.032037,0.012939,0.993164,-0.113647,0.392914,-2.761841,-1.529694
4.032184,0.013062,0.994995,-0.116333,-1.174927,0.000000,1.525879
4.032331,0.017090,0.998657,-0.115112,0.000000,1.182556,0.000000
4.032478,0.010620,1.003662,-0.116455,1.564026,-1.972198,-1.911163
4.032625,0.014404,1.002441,-0.117188,-0.782013,1.182556,0.381470
4.032772,0.011108,0.994629,-0.119385,0.392914,-0.396729,-0.385284
4.032919,0.010620,0.999756,-0.115479,0.392914,-1.972198,-1.529694
4.033066,0.012573,1.005005,-0.114868,0.392914,1.575470,-0.766754
4.033210,0.010254,0.999756,-0.123291,-2.738953,0.785828,1.907349
4.033359,0.016602,0.998779,-0.121826,0.000000,-3.551483,-4.199982
4.033507,0.012817,1.000244,-0.118408,0.782013,0.785828,1.144409
4.033653,0.015137,0.997681,-0.118896,-0.782013,1.182556,1.525879
4.033801,0.018555,0.996094,-0.117554,1.564026,-1.579285,-1.148224
4.033947,0.013794,0.995361,-0.118164,0.392914,1.575470,-1.148224
4.034094,0.016846,0.995972,-0.114990,0.782013,-1.186371,-0.766754
4.034241,0.016357,0.991089,-0.115479,-1.564026,0.785828,1.525879
4.034388,0.015259,0.994507,-0.116577,1.174927,-1.972198,-2.674103
4.034536,0.016479,0.999268,-0.109009,-3.520966,0.785828,0.762939
4.034682,0.016968,0.997803,-0.110840,3.520966,-0.789642,0.000000
4.034829,0.013550,1.002075,-0.115845,-1.564026,0.785828,0.000000
4.034976,0.013428,1.000366,-0.115234,0.000000,-1.186371,0.000000
4.035123,0.015503,1.002319,-0.114624,2.738953,-0.789642,-2.292633
4.035270,0.012451,0.999268,-0.111694,-1.174927,2.365112,0.000000
4.035417,0.015259,0.991455,-0.116211,-2.349854,-1.579285,0.381470
4.035564,0.012451,0.994751,-0.115112,1.956940,-1.579285,-3.437042
4.035711,0.012085,0.996948,-0.115723,-2.738953,1.575470,3.814697
4.035858,0.011841,0.994507,-0.117554,2.349854,-0.789642,-1.911163
4.036005,0.009888,0.997192,-0.115967,-0.782013,0.392914,-0.766754
4.036152,0.010742,0.995605,-0.119629,1.564026,-1.186371,0.762939
4.036299,0.009277,1.004517,-0.118530,1.174927,0.000000,-2.674103
4.036445,0.008911,1.004150,-0.118774,-2.738953,0.785828,1.907349
4.036592,0.010498,0.996338,-0.120117,1.174927,-0.789642,-1.911163
4.036739,0.011841,1.000977,-0.118042,-2.738953,0.785828,0.381470
4.036886,0.011963,1.005127,-0.115112,0.782013,-1.972198,-2.292633
4.037033,0.015869,1.007202,-0.113281,-0.392914,1.182556,1.907349
4.037180,0.011841,1.002686,-0.114014,1.956940,-0.789642,-1.529694
4.037327,0.009888,0.997803,-0.111572,0.392914,-0.396729,-0.385284
4.037474,0.015015,0.997803,-0.114136,-1.956940,-0.396729,-0.385284
4.037621,0.011597,1.000977,-0.119263,1.564026,0.000000,-0.766754
4.037768,0.011841,0.998047,-0.114136,-1.956940,-0.396729,1.144409
4.037915,0.015869,0.997681,-0.118042,1.174927,0.392914,-1.911163
4.038062,0.019287,0.998535,-0.119263,-1.174927,-1.579285,0.762939
4.038209,0.019531,0.992432,-0.117310,-0.782013,2.758026,-0.385284
4.038356,0.010620,0.993530,-0.119385,2.738953,-1.186371,-1.529694
4.038502,0.011963,0.994385,-0.117676,-0.392914,-1.972198,-0.385284
4.038650,0.006958,0.993286,-0.119873,0.000000,1.182556,-0.385284
4.038797,0.008911,1.000122,-0.122314,-2.349854,-0.396729,0.381470
4.038943,0.014282,0.999756,-0.118408,1.956940,-1.186371,-1.529694
4.039091,0.018921,0.996460,-0.111084,-2.349854,1.182556,1.907349
4.039237,0.021484,0.997681,-0.115479,1.564026,-0.396729,-2.292633
4.039384,0.016113,0.997070,-0.118652,0.000000,0.392914,0.762939
4.039531,0.021851,0.995239,-0.116821,0.000000,0.785828,-0.766754
4.039685,0.023682,0.994385,-0.117065,1.564026,-1.579285,-0.385284
4.039826,0.017944,0.992188,-0.117676,-2.349854,0.000000,-0.385284
4.039972,0.015015,0.992554,-0.119141,2.349854,-2.761841,-2.292633
4.040119,0.014160,0.996582,-0.118774,-2.349854,3.150940,1.144409
